"","sub","item","cond","seq","start","end","duration_ms","correctresp","subresp","accuracy","task","sound"
"383",6,3,3,23,4599062,4600926,1864,3,3,1,"zString","novel"
"384",6,12,3,24,4620716,4622540,1824,4,4,1,"zString","novel"
"385",6,65,2,25,4627188,4629208,2020,1,1,1,"zString","standard"
"386",6,1,3,26,4633746,4635457,1711,1,1,1,"zString","novel"
"387",6,71,2,27,4659053,4660809,1756,3,3,1,"zString","standard"
"388",6,5,3,28,4665414,4667125,1711,1,1,1,"zString","novel"
"389",6,2,3,29,4677236,4678959,1723,2,2,1,"zString","novel"
"390",6,66,2,30,4683535,4685492,1957,2,2,1,"zString","standard"
"391",6,4,3,31,4702999,4704726,1727,4,4,1,"zString","novel"
"392",6,11,3,32,4721638,4723360,1722,3,3,1,"zString","novel"
"393",6,9,3,33,4739918,4741695,1777,1,1,1,"zString","novel"
"394",6,69,2,34,4751052,4752762,1710,1,1,1,"zString","standard"
"395",6,68,2,35,4758168,4759879,1711,4,4,1,"zString","standard"
"396",6,10,3,36,4773949,4775662,1713,2,2,1,"zString","novel"
"397",6,130,1,37,4883908,4886700,2792,2,2,1,"reading","silence"
"398",6,122,1,38,4891513,4893698,2185,2,2,1,"reading","silence"
"399",6,128,1,39,4905442,4908351,2909,4,4,1,"reading","silence"
"400",6,127,1,40,4913467,4917983,4516,3,3,1,"reading","silence"
"401",6,126,1,41,4923565,4927300,3735,2,2,1,"reading","silence"
"402",6,124,1,42,4933343,4936452,3109,4,4,1,"reading","silence"
"403",6,121,1,43,4943596,4945851,2255,1,1,1,"reading","silence"
"404",6,132,1,44,4988174,4991454,3280,4,4,1,"reading","silence"
"405",6,125,1,45,5021798,5023854,2056,1,1,1,"reading","silence"
"406",6,123,1,46,5033347,5035638,2291,3,3,1,"reading","silence"
"407",6,129,1,47,5052948,5055955,3007,1,1,1,"reading","silence"
"408",6,131,1,48,5071233,5073589,2356,3,3,1,"reading","silence"
"409",6,151,2,49,5080137,5082439,2302,3,3,1,"reading","standard"
"410",6,152,2,50,5091064,5095574,4510,4,4,1,"reading","standard"
"411",6,153,2,51,5100900,5103085,2185,1,1,1,"reading","standard"
"412",6,101,3,52,5119094,5121391,2297,1,1,1,"reading","novel"
"413",6,158,2,53,5127005,5129274,2269,2,2,1,"reading","standard"
"414",6,98,3,54,5133876,5136225,2349,2,2,1,"reading","novel"
"415",6,157,2,55,5206711,5208678,1967,1,1,1,"reading","standard"
"416",6,95,3,56,5243422,5245729,2307,3,3,1,"reading","novel"
"417",6,159,2,57,5252726,5254695,1969,3,3,1,"reading","standard"
"418",6,155,2,58,5271196,5273247,2051,3,3,1,"reading","standard"
"419",6,102,3,59,5282647,5285748,3101,2,2,1,"reading","novel"
"420",6,100,3,60,5295678,5298314,2636,4,4,1,"reading","novel"
"421",6,154,2,61,5314326,5316249,1923,2,2,1,"reading","standard"
"422",6,161,2,62,5322164,5325198,3034,1,1,1,"reading","standard"
"423",6,99,3,63,5339776,5342249,2473,3,3,1,"reading","novel"
"424",6,160,2,64,5351818,5354513,2695,4,4,1,"reading","standard"
"425",6,96,3,65,5388236,5390934,2698,4,4,1,"reading","novel"
"426",6,156,2,66,5396045,5398550,2505,4,4,1,"reading","standard"
"427",6,93,3,67,5403136,5405140,2004,1,1,1,"reading","novel"
"428",6,162,2,68,5413775,5416718,2943,2,2,1,"reading","standard"
"429",6,91,3,69,5425385,5429269,3884,3,3,1,"reading","novel"
"430",6,97,3,70,5434148,5436368,2220,1,1,1,"reading","novel"
"431",6,94,3,71,5445686,5448153,2467,2,2,1,"reading","novel"
"432",6,92,3,72,5458194,5460670,2476,4,4,1,"reading","novel"
"433",7,31,2,1,826885,832275,5390,1,1,1,"reading","standard"
"434",7,32,2,2,840073,843527,3454,2,2,1,"reading","standard"
"435",7,33,2,3,853992,860110,6118,3,3,1,"reading","standard"
"436",7,63,3,4,902489,906546,4057,3,3,1,"reading","novel"
"437",7,64,3,5,975880,980297,4417,4,4,1,"reading","novel"
"438",7,42,2,6,993881,997298,3417,4,4,1,"reading","standard"
"439",7,36,2,7,1014498,1016942,2444,2,2,1,"reading","standard"
"440",7,69,3,8,1023231,1026433,3202,1,1,1,"reading","novel"
"441",7,34,2,9,1049238,1051917,2679,4,4,1,"reading","standard"
"442",7,65,3,10,1058852,1063217,4365,1,1,1,"reading","novel"
"443",7,40,2,11,1090639,1094001,3362,2,2,1,"reading","standard"
"444",7,66,3,12,1112237,1115670,3433,2,2,1,"reading","novel"
"445",7,67,3,13,1128004,1133887,5883,3,4,0,"reading","novel"
"446",7,38,2,14,1152473,1156438,3965,4,4,1,"reading","standard"
"447",7,72,3,15,1177104,1179770,2666,4,4,1,"reading","novel"
"448",7,39,2,16,1203707,1206990,3283,1,1,1,"reading","standard"
"449",7,37,2,17,1215158,1218072,2914,3,3,1,"reading","standard"
"450",7,71,3,18,1317714,1321146,3432,3,3,1,"reading","novel"
"451",7,70,3,19,1329731,1335379,5648,2,2,1,"reading","novel"
"452",7,41,2,20,1360238,1362946,2708,3,3,1,"reading","standard"
"453",7,68,3,21,1403766,1407063,3297,4,4,1,"reading","novel"
"454",7,61,3,22,1415969,1422715,6746,1,1,1,"reading","novel"
"455",7,35,2,23,1435717,1438932,3215,1,1,1,"reading","standard"
"456",7,62,3,24,1460042,1463166,3124,2,2,1,"reading","novel"
"457",7,10,1,25,1485394,1488166,2772,2,2,1,"reading","silence"
"458",7,8,1,26,1510792,1514018,3226,4,4,1,"reading","silence"
"459",7,3,1,27,1542890,1547669,4779,3,1,0,"reading","silence"
"460",7,6,1,28,1554742,1560436,5694,2,1,0,"reading","silence"
"461",7,9,1,29,1567152,1569388,2236,1,1,1,"reading","silence"
"462",7,5,1,30,1590244,1593170,2926,1,1,1,"reading","silence"
"463",7,4,1,31,1609896,1613254,3358,4,4,1,"reading","silence"
"464",7,12,1,32,1621239,1624055,2816,4,4,1,"reading","silence"
"465",7,7,1,33,1633139,1637105,3966,3,3,1,"reading","silence"
"466",7,11,1,34,1650607,1654457,3850,3,2,0,"reading","silence"
"467",7,1,1,35,1691742,1694241,2499,1,1,1,"reading","silence"
"468",7,2,1,36,1722931,1726424,3493,2,2,1,"reading","silence"
"469",7,121,2,37,1846404,1848362,1958,1,1,1,"zString","standard"
"470",7,122,2,38,1853503,1855313,1810,2,2,1,"zString","standard"
"471",7,123,2,39,1860733,1862512,1779,3,3,1,"zString","standard"
"472",7,124,2,40,1870949,1872963,2014,4,4,1,"zString","standard"
"473",7,157,3,41,1879048,1881205,2157,1,1,1,"zString","novel"
"474",7,129,2,42,1896104,1898214,2110,1,1,1,"zString","standard"
"475",7,125,2,43,1913399,1916465,3066,1,1,1,"zString","standard"
"476",7,127,2,44,1921320,1923064,1744,3,3,1,"zString","standard"
"477",7,130,2,45,1942453,1944674,2221,2,2,1,"zString","standard"
"478",7,153,3,46,1949653,1952599,2946,1,1,1,"zString","novel"
"479",7,151,3,47,1978880,1981452,2572,3,3,1,"zString","novel"
"480",7,158,3,48,1991207,1992984,1777,2,2,1,"zString","novel"
"481",7,159,3,49,1998642,2000839,2197,3,3,1,"zString","novel"
"482",7,162,3,50,2006275,2008118,1843,2,2,1,"zString","novel"
"483",7,160,3,51,2023724,2025651,1927,4,4,1,"zString","novel"
"484",7,155,3,52,2037208,2040202,2994,3,3,1,"zString","novel"
"485",7,131,2,53,2045628,2047703,2075,3,3,1,"zString","standard"
"486",7,128,2,54,2053110,2055335,2225,4,4,1,"zString","standard"
"487",7,126,2,55,2071366,2074321,2955,2,2,1,"zString","standard"
"488",7,161,3,56,2088486,2090254,1768,1,1,1,"zString","novel"
"489",7,152,3,57,2154120,2156957,2837,4,4,1,"zString","novel"
"490",7,156,3,58,2168084,2171006,2922,4,4,1,"zString","novel"
"491",7,132,2,59,2206840,2208958,2118,4,4,1,"zString","standard"
"492",7,154,3,60,2255294,2257909,2615,2,2,1,"zString","novel"
"493",7,92,1,61,2263491,2265593,2102,4,4,1,"zString","silence"
"494",7,96,1,62,2289795,2291661,1866,4,4,1,"zString","silence"
"495",7,99,1,63,2299746,2301761,2015,3,3,1,"zString","silence"
"496",7,102,1,64,2310548,2312844,2296,2,2,1,"zString","silence"
"497",7,93,1,65,2325247,2327229,1982,1,1,1,"zString","silence"
"498",7,95,1,66,2342495,2344546,2051,3,3,1,"zString","silence"
"499",7,94,1,67,2354761,2357246,2485,2,2,1,"zString","silence"
"500",7,100,1,68,2363333,2365896,2563,4,4,1,"zString","silence"
"501",7,101,1,69,2370311,2372380,2069,1,1,1,"zString","silence"
"502",7,97,1,70,2391850,2393632,1782,1,1,1,"zString","silence"
"503",7,98,1,71,2422450,2424416,1966,2,2,1,"zString","silence"
"504",7,91,1,72,2434213,2436378,2165,3,3,1,"zString","silence"
"505",8,1,2,1,4069015,4071371,2356,1,1,1,"zString","standard"
"506",8,2,2,2,4077221,4079089,1868,2,2,1,"zString","standard"
"507",8,3,2,3,4085648,4087671,2023,3,3,1,"zString","standard"
"508",8,5,2,4,4093332,4095205,1873,1,1,1,"zString","standard"
"509",8,41,3,5,4111136,4113330,2194,1,1,1,"zString","novel"
"510",8,33,3,6,4127167,4129206,2039,1,1,1,"zString","novel"
"511",8,32,3,7,4166621,4168708,2087,4,4,1,"zString","novel"
"512",8,39,3,8,4196990,4199109,2119,3,3,1,"zString","novel"
"513",8,37,3,9,4205306,4207891,2585,1,1,1,"zString","novel"
"514",8,9,2,10,4235378,4237093,1715,1,1,1,"zString","standard"
"515",8,4,2,11,4251709,4254076,2367,4,4,1,"zString","standard"
"516",8,6,2,12,4295460,4297658,2198,2,2,1,"zString","standard"
"517",8,8,2,13,4312211,4314046,1835,4,4,1,"zString","standard"
"518",8,40,3,14,4323031,4326613,3582,4,4,1,"zString","novel"
"519",8,34,3,15,4333614,4335613,1999,2,2,1,"zString","novel"
"520",8,42,3,16,4354997,4356964,1967,2,2,1,"zString","novel"
"521",8,35,3,17,4370631,4373097,2466,3,3,1,"zString","novel"
"522",8,31,3,18,4387051,4389615,2564,3,3,1,"zString","novel"
"523",8,12,2,19,4490273,4492520,2247,4,4,1,"zString","standard"
"524",8,11,2,20,4523208,4525453,2245,3,3,1,"zString","standard"
"525",8,10,2,21,4538605,4540969,2364,2,2,1,"zString","standard"
"526",8,38,3,22,4548858,4550736,1878,2,2,1,"zString","novel"
"527",8,7,2,23,4564006,4566004,1998,3,3,1,"zString","standard"
"528",8,36,3,24,4590358,4592304,1946,4,4,1,"zString","novel"
"529",8,65,1,25,4616928,4619090,2162,1,1,1,"zString","silence"
"530",8,71,1,26,4625591,4627589,1998,3,3,1,"zString","silence"
"531",8,69,1,27,4647460,4649524,2064,1,1,1,"zString","silence"
"532",8,67,1,28,4656242,4658308,2066,3,3,1,"zString","silence"
"533",8,64,1,29,4677195,4679074,1879,4,4,1,"zString","silence"
"534",8,68,1,30,4694029,4695774,1745,4,4,1,"zString","silence"
"535",8,62,1,31,4708902,4711425,2523,2,2,1,"zString","silence"
"536",8,63,1,32,4726632,4728527,1895,3,3,1,"zString","silence"
"537",8,72,1,33,4745367,4747563,2196,4,4,1,"zString","silence"
"538",8,61,1,34,4758183,4760228,2045,1,1,1,"zString","silence"
"539",8,70,1,35,4765798,4767510,1712,2,2,1,"zString","silence"
"540",8,66,1,36,4785686,4787561,1875,2,2,1,"zString","silence"
"541",8,91,2,37,4997773,5001286,3513,3,3,1,"reading","standard"
"542",8,92,2,38,5007380,5010818,3438,4,4,1,"reading","standard"
"543",8,93,2,39,5016887,5019953,3066,1,1,1,"reading","standard"
"544",8,99,2,40,5038177,5041804,3627,3,3,1,"reading","standard"
"545",8,100,2,41,5054711,5057271,2560,4,4,1,"reading","standard"
"546",8,98,2,42,5083812,5086155,2343,2,2,1,"reading","standard"
"547",8,121,3,43,5106330,5110722,4392,1,1,1,"reading","novel"
"548",8,123,3,44,5123414,5126072,2658,3,3,1,"reading","novel"
"549",8,125,3,45,5148327,5150890,2563,1,1,1,"reading","novel"
"550",8,94,2,46,5162283,5164674,2391,2,2,1,"reading","standard"
"551",8,97,2,47,5169596,5172008,2412,1,1,1,"reading","standard"
"552",8,128,3,48,5178319,5186108,7789,4,4,1,"reading","novel"
"553",8,126,3,49,5193715,5196392,2677,2,2,1,"reading","novel"
"554",8,122,3,50,5203448,5205559,2111,2,2,1,"reading","novel"
"555",8,130,3,51,5242401,5244211,1810,2,2,1,"reading","novel"
"556",8,129,3,52,5275070,5277812,2742,1,1,1,"reading","novel"
"557",8,132,3,53,5521334,5523820,2486,4,4,1,"reading","novel"
"558",8,127,3,54,5532499,5535288,2789,3,3,1,"reading","novel"
"559",8,131,3,55,5541948,5544505,2557,3,3,1,"reading","novel"
"560",8,124,3,56,5556951,5559787,2836,4,4,1,"reading","novel"
"561",8,95,2,57,5573351,5575556,2205,3,3,1,"reading","standard"
"562",8,101,2,58,5584499,5587238,2739,1,1,1,"reading","standard"
"563",8,96,2,59,5616236,5618989,2753,4,4,1,"reading","standard"
"564",8,102,2,60,5626507,5628724,2217,2,2,1,"reading","standard"
"565",8,156,1,61,5652825,5656125,3300,4,1,0,"reading","silence"
"566",8,154,1,62,5680609,5682753,2144,2,2,1,"reading","silence"
"567",8,158,1,63,5689681,5691742,2061,2,2,1,"reading","silence"
"568",8,151,1,64,5704734,5707410,2676,3,3,1,"reading","silence"
"569",8,157,1,65,5715256,5717793,2537,1,1,1,"reading","silence"
"570",8,155,1,66,5742005,5752712,10707,3,1,0,"reading","silence"
"571",8,152,1,67,5781065,5784512,3447,4,4,1,"reading","silence"
"572",8,153,1,68,5790227,5792596,2369,1,1,1,"reading","silence"
"573",8,160,1,69,5806011,5809529,3518,4,4,1,"reading","silence"
"574",8,161,1,70,5838333,5841781,3448,1,1,1,"reading","silence"
"575",8,159,1,71,5848780,5851649,2869,3,3,1,"reading","silence"
"576",8,162,1,72,5858340,5861231,2891,2,2,1,"reading","silence"
"577",9,42,1,1,11988968,11991774,2806,4,4,1,"reading","silence"
"578",9,32,1,2,12003770,12007357,3587,2,2,1,"reading","silence"
"579",9,40,1,3,12020918,12024290,3372,2,2,1,"reading","silence"
"580",9,34,1,4,12042656,12045241,2585,4,4,1,"reading","silence"
"581",9,36,1,5,12062506,12065291,2785,2,2,1,"reading","silence"
"582",9,39,1,6,12069873,12072726,2853,1,1,1,"reading","silence"
"583",9,33,1,7,12082609,12085059,2450,3,3,1,"reading","silence"
"584",9,37,1,8,12092745,12096293,3548,3,2,0,"reading","silence"
"585",9,35,1,9,12102412,12105177,2765,1,1,1,"reading","silence"
"586",9,31,1,10,12187755,12190713,2958,1,1,1,"reading","silence"
"587",9,38,1,11,12210720,12213080,2360,4,4,1,"reading","silence"
"588",9,41,1,12,12226256,12230947,4691,3,2,0,"reading","silence"
"589",9,61,2,13,12253672,12255731,2059,1,1,1,"reading","standard"
"590",9,62,2,14,12260273,12262598,2325,2,2,1,"reading","standard"
"591",9,63,2,15,12267773,12270249,2476,3,3,1,"reading","standard"
"592",9,1,3,16,12295525,12297693,2168,1,1,1,"reading","novel"
"593",9,65,2,17,12314242,12318983,4741,1,1,1,"reading","standard"
"594",9,7,3,18,12324659,12327750,3091,3,3,1,"reading","novel"
"595",9,69,2,19,12434563,12436788,2225,1,1,1,"reading","standard"
"596",9,68,2,20,12442149,12444704,2555,4,4,1,"reading","standard"
"597",9,2,3,21,12449914,12452555,2641,2,2,1,"reading","novel"
"598",9,4,3,22,12462699,12465423,2724,4,4,1,"reading","novel"
"599",9,64,2,23,12475333,12477921,2588,4,4,1,"reading","standard"
"600",9,67,2,24,12505850,12513258,7408,3,3,1,"reading","standard"
"601",9,70,2,25,12535622,12538340,2718,2,2,1,"reading","standard"
"602",9,12,3,26,12543969,12546475,2506,4,4,1,"reading","novel"
"603",9,10,3,27,12562866,12564909,2043,2,2,1,"reading","novel"
"604",9,11,3,28,12596057,12600225,4168,3,3,1,"reading","novel"
"605",9,66,2,29,12614771,12617544,2773,2,2,1,"reading","standard"
"606",9,72,2,30,12631668,12634679,3011,4,4,1,"reading","standard"
"607",9,3,3,31,12655464,12658078,2614,3,3,1,"reading","novel"
"608",9,8,3,32,12677507,12680287,2780,4,4,1,"reading","novel"
"609",9,5,3,33,12688961,12690880,1919,1,1,1,"reading","novel"
"610",9,71,2,34,12694711,12696906,2195,3,3,1,"reading","standard"
"611",9,9,3,35,12701822,12703647,1825,1,1,1,"reading","novel"
"612",9,6,3,36,12710361,12712746,2385,2,2,1,"reading","novel"
"613",9,121,1,37,12898801,12900519,1718,1,1,1,"zString","silence"
"614",9,132,1,38,12906294,12908170,1876,4,4,1,"zString","silence"
"615",9,123,1,39,12932345,12934121,1776,3,3,1,"zString","silence"
"616",9,127,1,40,12950513,12952354,1841,3,3,1,"zString","silence"
"617",9,131,1,41,12957645,12959522,1877,3,3,1,"zString","silence"
"618",9,124,1,42,12986294,12988273,1979,4,4,1,"zString","silence"
"619",9,122,1,43,13007099,13008923,1824,2,2,1,"zString","silence"
"620",9,129,1,44,13018847,13021407,2560,1,1,1,"zString","silence"
"621",9,125,1,45,13030551,13032408,1857,1,1,1,"zString","silence"
"622",9,126,1,46,13038689,13041025,2336,2,2,1,"zString","silence"
"623",9,130,1,47,13055749,13057459,1710,2,2,1,"zString","silence"
"624",9,128,1,48,13068233,13069958,1725,4,4,1,"zString","silence"
"625",9,151,2,49,13076139,13077960,1821,3,3,1,"zString","standard"
"626",9,152,2,50,13082800,13084725,1925,4,3,0,"zString","standard"
"627",9,153,2,51,13088653,13090459,1806,1,1,1,"zString","standard"
"628",9,99,3,52,13099919,13102309,2390,3,3,1,"zString","novel"
"629",9,92,3,53,13117416,13119728,2312,4,4,1,"zString","novel"
"630",9,100,3,54,13129748,13131677,1929,4,4,1,"zString","novel"
"631",9,97,3,55,13180510,13182812,2302,1,1,1,"zString","novel"
"632",9,154,2,56,13191469,13193263,1794,2,2,1,"zString","standard"
"633",9,91,3,57,13203626,13205363,1737,3,3,1,"zString","novel"
"634",9,101,3,58,13218299,13220598,2299,1,1,1,"zString","novel"
"635",9,160,2,59,13261645,13263766,2121,4,4,1,"zString","standard"
"636",9,94,3,60,13274528,13276516,1988,2,2,1,"zString","novel"
"637",9,96,3,61,13281621,13283389,1768,4,4,1,"zString","novel"
"638",9,162,2,62,13287659,13289417,1758,2,2,1,"zString","standard"
"639",9,98,3,63,13294128,13295901,1773,2,2,1,"zString","novel"
"640",9,93,3,64,13304380,13306834,2454,1,1,1,"zString","novel"
"641",9,102,3,65,13326696,13328859,2163,2,2,1,"zString","novel"
"642",9,156,2,66,13353909,13355784,1875,4,4,1,"zString","standard"
"643",9,158,2,67,13384582,13386454,1872,2,2,1,"zString","standard"
"644",9,157,2,68,13391059,13393154,2095,1,1,1,"zString","standard"
"645",9,155,2,69,13402084,13404004,1920,3,3,1,"zString","standard"
"646",9,159,2,70,13408554,13410287,1733,3,3,1,"zString","standard"
"647",9,161,2,71,13415467,13417187,1720,1,1,1,"zString","standard"
"648",9,95,3,72,13427652,13429605,1953,3,3,1,"zString","novel"
"649",10,2,1,1,474857,477050,2193,2,2,1,"zString","silence"
"650",10,12,1,2,493478,495582,2104,4,4,1,"zString","silence"
"651",10,4,1,3,501212,503315,2103,4,4,1,"zString","silence"
"652",10,9,1,4,516426,518348,1922,1,1,1,"zString","silence"
"653",10,5,1,5,530729,532632,1903,1,1,1,"zString","silence"
"654",10,10,1,6,537561,539416,1855,2,2,1,"zString","silence"
"655",10,1,1,7,544594,546633,2039,1,1,1,"zString","silence"
"656",10,8,1,8,584366,586467,2101,4,4,1,"zString","silence"
"657",10,3,1,9,591878,593685,1807,3,3,1,"zString","silence"
"658",10,6,1,10,640569,642852,2283,2,2,1,"zString","silence"
"659",10,7,1,11,648254,650303,2049,3,3,1,"zString","silence"
"660",10,11,1,12,667287,669536,2249,3,3,1,"zString","silence"
"661",10,31,2,13,681087,683154,2067,3,3,1,"zString","standard"
"662",10,32,2,14,689425,691421,1996,4,3,0,"zString","standard"
"663",10,33,2,15,696624,698521,1897,1,1,1,"zString","standard"
"664",10,70,3,16,705287,707122,1835,2,2,1,"zString","novel"
"665",10,42,2,17,717193,719054,1861,2,2,1,"zString","standard"
"666",10,69,3,18,731276,733022,1746,1,1,1,"zString","novel"
"667",10,34,2,19,738727,740455,1728,2,2,1,"zString","standard"
"668",10,40,2,20,902616,904831,2215,4,4,1,"zString","standard"
"669",10,38,2,21,915001,916712,1711,2,2,1,"zString","standard"
"670",10,65,3,22,921902,924278,2376,1,1,1,"zString","novel"
"671",10,71,3,23,930231,932745,2514,3,3,1,"zString","novel"
"672",10,37,2,24,936954,939137,2183,1,1,1,"zString","standard"
"673",10,63,3,25,949063,951096,2033,3,3,1,"zString","novel"
"674",10,72,3,26,966117,967847,1730,4,4,1,"zString","novel"
"675",10,67,3,27,991176,992980,1804,3,3,1,"zString","novel"
"676",10,68,3,28,1010216,1012032,1816,4,4,1,"zString","novel"
"677",10,35,2,29,1023420,1025216,1796,3,3,1,"zString","standard"
"678",10,61,3,30,1047736,1049896,2160,1,1,1,"zString","novel"
"679",10,66,3,31,1071823,1074084,2261,2,2,1,"zString","novel"
"680",10,62,3,32,1078574,1080934,2360,2,2,1,"zString","novel"
"681",10,64,3,33,1113962,1115952,1990,4,4,1,"zString","novel"
"682",10,41,2,34,1142675,1144635,1960,1,1,1,"zString","standard"
"683",10,39,2,35,1151042,1152936,1894,3,3,1,"zString","standard"
"684",10,36,2,36,1179279,1181820,2541,4,4,1,"zString","standard"
"685",10,95,1,37,1431286,1433981,2695,3,3,1,"reading","silence"
"686",10,100,1,38,1459204,1462915,3711,4,4,1,"reading","silence"
"687",10,102,1,39,1485654,1490417,4763,2,2,1,"reading","silence"
"688",10,91,1,40,1511357,1514784,3427,3,3,1,"reading","silence"
"689",10,99,1,41,1519323,1522184,2861,3,3,1,"reading","silence"
"690",10,94,1,42,1532996,1536450,3454,2,2,1,"reading","silence"
"691",10,92,1,43,1541347,1544434,3087,4,4,1,"reading","silence"
"692",10,97,1,44,1548704,1553668,4964,1,1,1,"reading","silence"
"693",10,93,1,45,1569563,1571714,2151,1,1,1,"reading","silence"
"694",10,96,1,46,1583195,1585935,2740,4,4,1,"reading","silence"
"695",10,98,1,47,1596928,1600586,3658,2,2,1,"reading","silence"
"696",10,101,1,48,1621430,1624321,2891,1,1,1,"reading","silence"
"697",10,121,2,49,1635716,1638372,2656,1,1,1,"reading","standard"
"698",10,122,2,50,1643883,1646688,2805,2,2,1,"reading","standard"
"699",10,123,2,51,1652132,1655805,3673,3,3,1,"reading","standard"
"700",10,155,3,52,1678356,1681574,3218,3,3,1,"reading","novel"
"701",10,156,3,53,1687336,1693590,6254,4,1,0,"reading","novel"
"702",10,159,3,54,1706383,1709723,3340,3,3,1,"reading","novel"
"703",10,154,3,55,1888316,1891267,2951,2,2,1,"reading","novel"
"704",10,161,3,56,1897645,1902282,4637,1,1,1,"reading","novel"
"705",10,126,2,57,1926201,1931066,4865,2,2,1,"reading","standard"
"706",10,125,2,58,1936300,1939000,2700,1,1,1,"reading","standard"
"707",10,153,3,59,1956796,1959285,2489,1,1,1,"reading","novel"
"708",10,127,2,60,1964193,1966768,2575,3,3,1,"reading","standard"
"709",10,128,2,61,1984447,1987536,3089,4,4,1,"reading","standard"
"710",10,157,3,62,2005189,2008753,3564,1,1,1,"reading","novel"
"711",10,132,2,63,2030356,2032870,2514,4,4,1,"reading","standard"
"712",10,160,3,64,2050361,2054804,4443,4,4,1,"reading","novel"
"713",10,158,3,65,2060611,2063105,2494,2,2,1,"reading","novel"
"714",10,152,3,66,2093487,2096972,3485,4,4,1,"reading","novel"
"715",10,124,2,67,2113488,2116639,3151,4,4,1,"reading","standard"
